1	27.216.83.31	6777212	借我一	108	2015-09-17 20:48:29	2015-09-17 20:50:17	5
1	221.12.160.70	mwwwwwwwww	青衫水墨	118	2015-09-17 20:48:48	2015-09-17 20:50:46	5
1	114.101.191.172	333	天下	4919	2015-09-17 19:31:17	2015-09-17 20:53:17	5
1	122.242.69.15	59858964	不完整的旋律	2967	2015-09-17 20:03:50	2015-09-17 20:53:18	5
1	221.206.154.23	woailuo1	神战神	6246	2015-09-17 19:09:14	2015-09-17 20:53:20	5
1	113.4.104.205	baobao8	索拉卡	116	2015-09-17 20:51:53	2015-09-17 20:53:50	5
1	139.210.137.116	0517	隔壁老王	793	2015-09-17 20:40:57	2015-09-17 20:54:10	5
1	175.175.54.94	8516123	刚子	1151	2015-09-17 20:35:43	2015-09-17 20:54:54	5
1	183.142.24.217	758788	的的上	1013	2015-09-17 20:38:57	2015-09-17 20:55:51	5
1	111.121.161.160	zh110	坏脾气	1856	2015-09-17 20:25:25	2015-09-17 20:56:22	5
1	139.210.137.116	0517	隔壁老王	128	2015-09-17 20:54:16	2015-09-17 20:56:25	5
1	125.88.158.137	weiwei4415	郎心如铁	4732	2015-09-17 19:37:53	2015-09-17 20:56:46	5
1	139.210.137.116	0517	隔壁老王	72	2015-09-17 20:56:30	2015-09-17 20:57:43	5
1	42.100.6.154	5230	你鹏哥	3837	2015-09-17 19:54:38	2015-09-17 20:58:36	5
1	27.216.83.31	5591	姐我二	1759	2015-09-17 20:29:33	2015-09-17 20:58:53	5
1	113.4.104.205	baobao10	无敌小道士	78	2015-09-17 20:57:37	2015-09-17 20:58:56	5
1	139.210.137.116	0517	隔壁老王	79	2015-09-17 20:57:48	2015-09-17 20:59:07	5
1	125.39.161.113	q123	规范化	1228	2015-09-17 20:38:59	2015-09-17 20:59:27	5
